,value,metric,type
358,-0.8083726838804409,kde,best_of
359,-1.3599239979045836,kde,best_of
360,-1.3984461637717416,kde,best_of
361,-1.6989712674509267,kde,best_of
362,-1.4218695083409807,kde,best_of
363,-1.779142949690782,kde,best_of
364,-0.8266973453923143,kde,best_of
365,-1.8210120839593975,kde,best_of
366,-1.2916331998560613,kde,best_of
367,-1.8085986538740024,kde,best_of
368,-0.977882571642504,kde,best_of
369,-0.9068730131688761,kde,best_of
370,-0.1691254613498905,kde,best_of
371,1.7475227943339358,kde,best_of
372,-1.6874692023597189,kde,best_of
373,-1.0816110021508285,kde,best_of
374,-1.008216139385221,kde,best_of
375,0.9184694800449553,kde,best_of
376,0.8975588453019251,kde,best_of
377,-1.8207956976438384,kde,best_of
378,-1.1517090075035241,kde,best_of
379,-0.09885062831515964,kde,best_of
380,0.4574683695365508,kde,best_of
381,1.201046013391988,kde,best_of
382,-1.8364268686631875,kde,best_of
383,-0.6746103474655659,kde,best_of
384,-0.008758826362189193,kde,best_of
385,0.3170609343157992,kde,best_of
386,-0.7235827595811682,kde,best_of
387,-1.8955169997077097,kde,best_of
388,0.18883913127305463,kde,best_of
389,-0.6179411540428628,kde,best_of
390,0.5035165969089112,kde,best_of
391,-1.260494893810461,kde,best_of
392,-1.8879178322068624,kde,best_of
393,1.571826625177714,kde,best_of
394,-0.7840316624617854,kde,best_of
395,1.2665661247364626,kde,best_of
396,-1.6558207690991802,kde,best_of
397,-1.8949093469886023,kde,best_of
398,0.9239004843651932,kde,best_of
399,-0.2610374461840965,kde,best_of
400,1.340814175666939,kde,best_of
401,-1.4430325029122693,kde,best_of
402,-1.9113898964840923,kde,best_of
403,0.790084376720359,kde,best_of
404,-1.2537339888376244,kde,best_of
405,-1.8891337235607177,kde,best_of
406,0.5726486782398863,kde,best_of
407,-1.012283011635554,kde,best_of
408,2.750534344143972,kde,best_of
409,-1.8764810582294256,kde,best_of
410,1.3624792520487268,kde,best_of
411,-1.1064941864707016,kde,best_of
412,3.0450543955452907,kde,best_of
413,-1.8518222590952094,kde,best_of
414,-1.0232844381171695,kde,best_of
415,-1.6156488157556492,kde,best_of
416,0.06058097928384318,kde,best_of
417,-1.8634729318783085,kde,best_of
418,-0.8650937159262603,kde,best_of
419,-1.656227387404182,kde,best_of
420,0.39704361764361823,kde,best_of
421,-1.8643479935753293,kde,best_of
422,0.2787473647925701,kde,best_of
423,-1.2159218847771345,kde,best_of
424,-1.863355723775884,kde,best_of
425,1.6375626347203829,kde,best_of
426,-1.10117356991939,kde,best_of
427,-1.862614979143268,kde,best_of
428,2.2401042337131845,kde,best_of
429,-0.05733814861318079,kde,best_of
430,0.12956690201541105,kde,best_of
431,-1.8626070749004888,kde,best_of
432,0.6196237510434919,kde,best_of
433,0.713270887131824,kde,best_of
434,-0.2206536169687827,kde,best_of
435,-1.861047542772562,kde,best_of
436,1.148807376399529,kde,best_of
437,0.014496551205705893,kde,best_of
438,-0.5163163349314233,kde,best_of
439,-1.8624233554020675,kde,best_of
440,0.14006187608590429,kde,best_of
441,-0.7456715834788537,kde,best_of
442,-0.532726246966866,kde,best_of
443,-1.864556058934733,kde,best_of
444,-0.9117230883380324,kde,best_of
445,-1.2713316834735444,kde,best_of
446,-0.9458898312519952,kde,best_of
447,-1.897286737382234,kde,best_of
448,-1.7161812802611756,kde,best_of
449,-0.6221600678860731,kde,best_of
450,-1.891128525609067,kde,best_of
451,-1.6641277751693593,kde,best_of
452,-0.41262748515499315,kde,best_of
453,-1.885135600466163,kde,best_of
454,-0.9363937854973081,kde,best_of
455,-0.8788595231462057,kde,best_of
456,-1.88087116214377,kde,best_of
457,-1.0410693955742996,kde,best_of
458,-0.223034466020052,kde,best_of
459,-1.8778200137336056,kde,best_of
460,-0.6371185339511295,kde,best_of
461,-1.8637051656523442,kde,best_of
462,-1.5307773701250036,kde,best_of
463,-1.8637014153963163,kde,best_of
464,-1.3214686623407963,kde,best_of
465,-1.8641727919029818,kde,best_of
466,-1.4235557590174037,kde,best_of
467,-1.8651902481745744,kde,best_of
468,-0.7729066014395226,kde,best_of
469,-1.8654015911568078,kde,best_of
470,-0.5159357606877737,kde,best_of
471,-1.8632190451521138,kde,best_of
472,-1.1744519612973252,kde,best_of
473,0.7718550529866026,kde,best_of
474,0.13437814185027175,kde,best_of
475,-0.6543138690895104,kde,best_of
476,-0.5004111510310824,kde,best_of
477,-0.08450374531659033,kde,best_of
478,0.08155774550195594,kde,best_of
479,-1.8196963971992972,kde,best_of
480,-1.8126802638982564,kde,best_of
481,-1.8289459303366384,kde,best_of
482,-1.8167506969129956,kde,best_of
483,-0.009099509305683567,kde,best_of
484,-0.3912017675211895,kde,best_of
485,-1.8528425313943708,kde,best_of
486,0.8974797107684086,kde,best_of
487,-0.8151832239868333,kde,best_of
488,-1.291162985197718,kde,best_of
489,-1.8423854369518764,kde,best_of
490,-0.4923679205040453,kde,best_of
491,0.16869566647337225,kde,best_of
492,-1.5154581398622367,kde,best_of
493,-0.4958808562447835,kde,best_of
494,-1.8088961682026294,kde,best_of
495,-1.571667976679675,kde,best_of
496,-1.7100387138129483,kde,best_of
497,-1.0851591623782069,kde,best_of
498,-0.5984284656331718,kde,best_of
499,-1.300686232689798,kde,best_of
500,-0.6516158394353105,kde,best_of
